date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:13	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5c03e10c3064d%22	https://preview.colorlib.com/theme/belara/assets/fonts/themify.woff?-fvbane	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/belara/assets/css/themify-icons.css)
15:10:14	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5c03e0fe1614e%22	https://preview.colorlib.com/theme/belara/assets/fonts/themify.ttf?-fvbane	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/belara/assets/css/themify-icons.css)
15:10:14	133700/133700	---M--	200	added ('OK')	image/jpeg	etag:%2220a44-5c03e88f38144%22	https://preview.colorlib.com/theme/belara/assets/img/hero/h1_hero1.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/hero/h1_hero1.jpg	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:14	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5c03e103ee28b%22	https://preview.colorlib.com/theme/belara/assets/fonts/themify.svg?-fvbane	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/belara/assets/css/themify-icons.css)
15:10:15	159757/159757	---M--	200	added ('OK')	image/jpeg	etag:%222700d-5c03e88f630c2%22	https://preview.colorlib.com/theme/belara/assets/img/hero/h2_hero1.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/hero/h2_hero1.jpg	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:15	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5c03e87658f4e%22	https://preview.colorlib.com/theme/belara/assets/img/elements/primary-check.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:15	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5c03e87028030%22	https://preview.colorlib.com/theme/belara/assets/img/elements/success-check.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:15	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5c03e87b266fb%22	https://preview.colorlib.com/theme/belara/assets/img/elements/disabled-check.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:16	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5c03e8739ad0b%22	https://preview.colorlib.com/theme/belara/assets/img/elements/primary-radio.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:16	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5c03e86dc0c8a%22	https://preview.colorlib.com/theme/belara/assets/img/elements/success-radio.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:16	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5c03e87a518c4%22	https://preview.colorlib.com/theme/belara/assets/img/elements/disabled-radio.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/belara/assets/css/style.css)
15:10:17	34481/34481	---M--	200	added ('OK')	image/jpeg	etag:%2286b1-5c03e863ca075%22	https://preview.colorlib.com/theme/belara/assets/img/blog/single_blog_1.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/single_blog_1.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:17	32173/32173	---M--	200	added ('OK')	image/jpeg	etag:%227dad-5c03e86249445%22	https://preview.colorlib.com/theme/belara/assets/img/blog/single_blog_2.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/single_blog_2.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:18	40064/40064	---M--	200	added ('OK')	image/jpeg	etag:%229c80-5c03e86239a45%22	https://preview.colorlib.com/theme/belara/assets/img/blog/single_blog_3.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/single_blog_3.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:18	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5c03e860bbcf5%22	https://preview.colorlib.com/theme/belara/assets/img/blog/single_blog_4.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/single_blog_4.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:18	49751/49751	---M--	200	added ('OK')	image/jpeg	etag:%22c257-5c03e860d4394%22	https://preview.colorlib.com/theme/belara/assets/img/blog/single_blog_5.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/single_blog_5.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:19	2466/2466	---M--	200	added ('OK')	image/jpeg	etag:%229a2-5c03e8484433b%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_1.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_1.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:19	1866/1866	---M--	200	added ('OK')	image/jpeg	etag:%2274a-5c03e849a2c8c%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_2.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_2.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:19	1920/1920	---M--	200	added ('OK')	image/jpeg	etag:%22780-5c03e849a4bcc%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_3.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_3.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:20	1651/1651	---M--	200	added ('OK')	image/jpeg	etag:%22673-5c03e84c7762e%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_4.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_4.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:20	3389/3389	---M--	200	added ('OK')	image/jpeg	etag:%22d3d-5c03e84c785ce%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_5.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_5.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:20	2312/2312	---M--	200	added ('OK')	image/jpeg	etag:%22908-5c03e84b3ee3b%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_6.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_6.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:21	3087/3087	---M--	200	added ('OK')	image/jpeg	etag:%22c0f-5c03e84b42cbb%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_7.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_7.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:21	2320/2320	---M--	200	added ('OK')	image/jpeg	etag:%22910-5c03e84dbc940%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_8.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_8.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:21	2624/2624	---M--	200	added ('OK')	image/jpeg	etag:%22a40-5c03e84dc07c0%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_9.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_9.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:22	2799/2799	---M--	200	added ('OK')	image/jpeg	etag:%22aef-5c03e84f50df0%22	https://preview.colorlib.com/theme/belara/assets/img/post/post_10.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/post_10.jpg	(from https://preview.colorlib.com/theme/belara/blog.html)
15:10:22	1561/1561	---M--	200	added ('OK')	image/jpeg	etag:%22619-5c03e8484339b%22	https://preview.colorlib.com/theme/belara/assets/img/post/preview.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/preview.jpg	(from https://preview.colorlib.com/theme/belara/blog_details.html)
15:10:23	1360/1360	---M--	200	added ('OK')	image/jpeg	etag:%22550-5c03e84f4b030%22	https://preview.colorlib.com/theme/belara/assets/img/post/next.jpg	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/post/next.jpg	(from https://preview.colorlib.com/theme/belara/blog_details.html)
15:10:23	17489/17489	---M--	200	added ('OK')	image/png	etag:%224451-5c03e867b4f2b%22	https://preview.colorlib.com/theme/belara/assets/img/blog/author.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/author.png	(from https://preview.colorlib.com/theme/belara/blog_details.html)
15:10:23	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-5c03e865047a7%22	https://preview.colorlib.com/theme/belara/assets/img/blog/comment_1.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/comment_1.png	(from https://preview.colorlib.com/theme/belara/blog_details.html)
15:10:24	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-5c03e86500928%22	https://preview.colorlib.com/theme/belara/assets/img/blog/comment_2.png	D:/Clone%20Test-1/Clone%20Test-2/preview.colorlib.com/theme/belara/assets/img/blog/comment_2.png	(from https://preview.colorlib.com/theme/belara/blog_details.html)
